train_objective,train_S2_S2VI,train_S2_S2VI-sd,train_S1,train_S1-sd,train_weather,train_weather-sd,train_DEM,train_DEM-sd,train_full,train_missing,epoch,step,val_objective
2.9719347953796387,1.0955288410186768,0.23226411640644073,1.0617823600769043,0.20810019969940186,0.947350263595581,0.21517324447631836,1.2041114568710327,0.18470217287540436,0.8026061058044434,0.8820755481719971,0,49,
2.3602118492126465,0.828274667263031,0.17502039670944214,0.6870836615562439,0.2021390050649643,0.7918185591697693,0.18713617324829102,1.1560319662094116,0.3015146851539612,0.5796977281570435,0.6982593536376953,0,99,
2.650460720062256,0.8517163991928101,0.17425620555877686,0.7379220724105835,0.22512966394424438,1.0061569213867188,0.17545148730278015,1.0041873455047607,0.21396829187870026,0.647333562374115,0.9059299826622009,0,149,
2.5965890884399414,0.8306002020835876,0.15411309897899628,0.7274776697158813,0.17224223911762238,1.005211353302002,0.15920177102088928,0.7047016024589539,0.1512123942375183,0.6055498719215393,1.0148488283157349,0,199,
2.4207029342651367,0.751061737537384,0.11663156747817993,0.8142663836479187,0.14551091194152832,0.8379679918289185,0.1304980218410492,0.8762637972831726,0.12519410252571106,0.6518241167068481,0.8195302486419678,0,249,
2.2549304962158203,0.7451804280281067,0.07051466405391693,0.6726431846618652,0.09531478583812714,0.7876279354095459,0.16296589374542236,0.7969897389411926,0.1216750293970108,0.6049405336380005,0.7867618203163147,0,299,
2.2173283100128174,0.7802481055259705,0.12856066226959229,0.6864923238754272,0.10469475388526917,0.850197434425354,0.10116217285394669,0.8501837849617004,0.13821950554847717,0.6390282511711121,0.6683602333068848,0,349,
2.275466203689575,0.820044755935669,0.11886008083820343,0.6534180045127869,0.11469815671443939,0.7815628051757812,0.1294950246810913,0.6928344368934631,0.10530218482017517,0.5906451344490051,0.8307673335075378,0,399,
,,,,,,,,,,,0,436,0.5773507952690125
2.3570637702941895,0.8258894085884094,0.11131971329450607,0.7059577107429504,0.10536973178386688,0.7877601385116577,0.11896546185016632,0.7775843143463135,0.11547968536615372,0.6344399452209473,0.8355423808097839,1,449,
2.0599639415740967,0.6904939413070679,0.07124549150466919,0.6945258378982544,0.12947691977024078,0.6729660034179688,0.0802425742149353,0.7525367140769958,0.10518120974302292,0.5864919424057007,0.6743048429489136,1,499,
2.1873724460601807,0.6861452460289001,0.11202584207057953,0.7389392256736755,0.10082848370075226,0.796484649181366,0.1106024906039238,0.7662594318389893,0.10419716686010361,0.6126043200492859,0.7208975553512573,1,549,
2.1281392574310303,0.7262341976165771,0.10485628247261047,0.629302442073822,0.08007025718688965,0.7045907378196716,0.09856249392032623,0.7324124574661255,0.1052449569106102,0.5789490938186646,0.753871500492096,1,599,
2.012577772140503,0.7928912043571472,0.08492624014616013,0.6166572570800781,0.08760550618171692,0.7650354504585266,0.08701356500387192,0.7001012563705444,0.0993615984916687,0.6116291880607605,0.59255051612854,1,649,
2.1036911010742188,0.7646453976631165,0.08426855504512787,0.655836284160614,0.06855170428752899,0.7876306772232056,0.09488888084888458,0.678246021270752,0.08163030445575714,0.6243650913238525,0.675401508808136,1,699,
2.1172447204589844,0.7873303294181824,0.07957306504249573,0.5599639415740967,0.0663662776350975,0.7059788107872009,0.07274919003248215,0.6408008933067322,0.09194239974021912,0.5849542617797852,0.7811141014099121,1,749,
2.1741466522216797,0.7668343186378479,0.06760997325181961,0.623466968536377,0.05315662547945976,0.7106516361236572,0.06023431196808815,0.704806923866272,0.07559674233198166,0.6274692416191101,0.7810880541801453,1,799,
2.084399461746216,0.7303099036216736,0.08121029287576675,0.5676358342170715,0.048140108585357666,0.6747425198554993,0.06210801377892494,0.793901264667511,0.07266801595687866,0.6146600842475891,0.7120604515075684,1,849,
,,,,,,,,,,,1,873,0.5960569977760315
1.998552918434143,0.6665510535240173,0.07291877269744873,0.6047244668006897,0.06322125345468521,0.6709488034248352,0.04515523090958595,0.7223511338233948,0.05819646269083023,0.596011221408844,0.676524817943573,2,899,
2.026118278503418,0.6666343808174133,0.06046207994222641,0.6905670166015625,0.0481681153178215,0.7108692526817322,0.05269584804773331,0.682094156742096,0.04892706871032715,0.6252053380012512,0.660808265209198,2,949,
2.0146090984344482,0.7167516350746155,0.047917164862155914,0.6388808488845825,0.05189337581396103,0.7216380834579468,0.06542978435754776,0.6906765699386597,0.056909412145614624,0.627275288105011,0.6398094892501831,2,999,
1.9191735982894897,0.6470215320587158,0.04309398680925369,0.6306780576705933,0.04809354245662689,0.664263904094696,0.05318383499979973,0.6414044499397278,0.05578848719596863,0.5877012014389038,0.6355903148651123,2,1049,
1.869360089302063,0.6162421703338623,0.037863589823246,0.6307152509689331,0.05415261536836624,0.6484703421592712,0.0423772931098938,0.6315737962722778,0.04405885934829712,0.5778412222862244,0.6151552796363831,2,1099,
1.97922682762146,0.6622632145881653,0.03847262263298035,0.6787949800491333,0.05340839922428131,0.6935518383979797,0.039588090032339096,0.5639196634292603,0.04311348870396614,0.5964558720588684,0.6894927620887756,2,1149,
1.9355974197387695,0.6532655954360962,0.03318008407950401,0.6093199253082275,0.05808018147945404,0.6640904545783997,0.04433770105242729,0.6404893398284912,0.053985513746738434,0.5862212181091309,0.6601888537406921,2,1199,
1.9572150707244873,0.644015908241272,0.02709246799349785,0.6252949833869934,0.051625583320856094,0.6705071926116943,0.04341607913374901,0.6932594776153564,0.041539266705513,0.6123091578483582,0.6457182168960571,2,1249,
1.9250344038009644,0.6310496926307678,0.035916075110435486,0.631890058517456,0.04725944995880127,0.6467744708061218,0.029760047793388367,0.6549969911575317,0.032478317618370056,0.5992231369018555,0.648280143737793,2,1299,
,,,,,,,,,,,2,1310,0.6099324822425842
1.976129174232483,0.6845728158950806,0.031866662204265594,0.6169336438179016,0.050937049090862274,0.6863539218902588,0.03869588300585747,0.6552793383598328,0.039226360619068146,0.6147834062576294,0.6603793501853943,3,1349,
1.951436161994934,0.6111589074134827,0.030606623739004135,0.7094628810882568,0.05833176150918007,0.7161074280738831,0.03533996641635895,0.6321961283683777,0.04338078945875168,0.618930995464325,0.623358964920044,3,1399,
1.8942543268203735,0.6593953371047974,0.02733990177512169,0.6004592180252075,0.04525592178106308,0.6587871313095093,0.032105736434459686,0.5756759643554688,0.033210378140211105,0.5846686959266663,0.6515281796455383,3,1449,
1.9331637620925903,0.6285796761512756,0.024149205535650253,0.610667884349823,0.0440666526556015,0.6988856196403503,0.02723517268896103,0.6752541661262512,0.04087180644273758,0.6139653325080872,0.6317709684371948,3,1499,
1.9230883121490479,0.6948060989379883,0.025701962411403656,0.6120660305023193,0.03791645169258118,0.6233934760093689,0.024681732058525085,0.6572348475456238,0.043329425156116486,0.6096700429916382,0.6336358785629272,3,1549,
1.9123953580856323,0.6706475019454956,0.016126032918691635,0.6647689938545227,0.03767285495996475,0.6490945219993591,0.029812738299369812,0.624172031879425,0.026331817731261253,0.6208208203315735,0.6119176745414734,3,1599,
1.9875471591949463,0.6754714846611023,0.020288489758968353,0.6215061545372009,0.03918641805648804,0.6746442317962646,0.030425164848566055,0.6552258729934692,0.03016958199441433,0.622268795967102,0.67854905128479,3,1649,
