train_objective,train_S2_S2VI,train_S2_S2VI-sd,train_S1,train_S1-sd,train_weather,train_weather-sd,train_DEM,train_DEM-sd,train_full,train_missing,epoch,step,val_objective
2.7605936527252197,1.0688191652297974,0.21442440152168274,0.9046048521995544,0.1956966668367386,0.8357169032096863,0.1774350255727768,0.8158636093139648,0.17778965830802917,0.6382039189338684,1.0248022079467773,0,49,
2.4521212577819824,0.8781554698944092,0.2030763030052185,0.7905499339103699,0.166355699300766,0.822946310043335,0.20498545467853546,0.7466683983802795,0.15790563821792603,0.5579157471656799,0.9015445113182068,0,99,
2.5517823696136475,1.0571019649505615,0.23650884628295898,0.7475423812866211,0.14761465787887573,0.8723351359367371,0.1502888947725296,0.7213929891586304,0.1510809063911438,0.6204922199249268,0.9103238582611084,0,149,
2.569044351577759,0.9234654903411865,0.19128981232643127,0.8329043984413147,0.15530702471733093,0.8268530964851379,0.1625668704509735,0.7853348851203918,0.12594622373580933,0.6289933323860168,0.9391340017318726,0,199,
,,,,,,,,,,,0,218,0.5827028155326843
2.260190010070801,0.7564343810081482,0.12980180978775024,0.7037266492843628,0.1173056811094284,0.7309241890907288,0.10112056136131287,0.8450288772583008,0.14074772596359253,0.5950559973716736,0.783861517906189,1,249,
2.143237590789795,0.7412217259407043,0.07696898281574249,0.6896756887435913,0.0973396748304367,0.6848879456520081,0.08513490855693817,0.777488112449646,0.12217414379119873,0.5932784676551819,0.7312362790107727,1,299,
2.285875082015991,0.8565213680267334,0.14039801061153412,0.6716896295547485,0.09642941504716873,0.7303147912025452,0.0842268168926239,0.7034574747085571,0.11372415721416473,0.6008032560348511,0.8358813524246216,1,349,
2.2686562538146973,0.7828531265258789,0.10153786838054657,0.7143146395683289,0.11500942707061768,0.7227523326873779,0.06880101561546326,0.8065304756164551,0.09884820133447647,0.6283211708068848,0.7876731753349304,1,399,
,,,,,,,,,,,1,437,0.6060993075370789
2.052173614501953,0.7237328290939331,0.08046691119670868,0.6569543480873108,0.09081976115703583,0.7345230579376221,0.06156132370233536,0.6846973896026611,0.08537185192108154,0.5915873646736145,0.6810542941093445,2,449,
2.084555149078369,0.7590391635894775,0.06983401626348495,0.6456224918365479,0.09455226361751556,0.6808390021324158,0.053760092705488205,0.6721314787864685,0.08172329515218735,0.5862308144569397,0.733948826789856,2,499,
2.1014325618743896,0.699804961681366,0.06183948367834091,0.7446204423904419,0.0784122571349144,0.6920444965362549,0.05906447395682335,0.7006828188896179,0.0855751484632492,0.612576425075531,0.7083451747894287,2,549,
2.1023502349853516,0.7462419271469116,0.05506930872797966,0.7220869064331055,0.0546397864818573,0.6307977437973022,0.042781706899404526,0.6666378378868103,0.053645581007003784,0.6229516863822937,0.7364232540130615,2,599,
1.9783406257629395,0.6788872480392456,0.04826374351978302,0.6582940220832825,0.055927008390426636,0.6674020886421204,0.03909656032919884,0.6534877419471741,0.0553165003657341,0.5962986350059509,0.6678733229637146,2,649,
